	MA0265.2	MA0266.1	MA0267.1	MA0268.1	MA0269.1	MA0270.1	MA0271.1	MA0272.1	MA0273.1	MA0274.1	MA0275.1	MA0276.1	MA0277.1	MA0278.1	MA0279.2	MA0280.1	MA0281.2	MA0282.1	MA0283.1	MA0284.2	MA0285.1	MA0286.1	MA0287.1	MA0288.1	MA0289.1	MA0290.1	MA0291.1	MA0292.1	MA0293.1	MA0294.1	MA0295.1	MA0296.1	MA0297.1	MA0299.1	MA0300.1	MA0301.1	MA0302.1	MA0303.2	MA0304.1	MA0305.1	MA0306.1	MA0307.1	MA0308.1	MA0309.1	MA0310.1	MA0311.1	MA0312.2	MA0313.1	MA0314.2	MA0316.1	MA0317.1	MA0318.1	MA0319.1	MA0320.1	MA0321.1	MA0322.1	MA0323.1	MA0324.1	MA0325.1	MA0326.1	MA0327.1	MA0328.2	MA0329.1	MA0330.1	MA0331.1	MA0332.1	MA0333.1	MA0334.1	MA0335.1	MA0336.1	MA0337.1	MA0338.1	MA0339.1	MA0340.1	MA0341.1	MA0342.1	MA0343.1	MA0344.1	MA0347.2	MA0348.1	MA0349.1	MA0350.1	MA0351.1	MA0352.2	MA0353.1	MA0354.1	MA0355.1	MA0356.1	MA0357.1	MA0358.1	MA0359.2	MA0360.1	MA0361.1	MA0362.1	MA0363.2	MA0364.1	MA0365.1	MA0366.1	MA0367.1	MA0368.1	MA0369.1	MA0370.1	MA0371.1	MA0372.1	MA0373.1	MA0374.1	MA0375.1	MA0376.1	MA0377.1	MA0378.1	MA0379.1	MA0380.1	MA0381.1	MA0382.2	MA0384.1	MA0385.1	MA0386.1	MA0387.1	MA0388.1	MA0389.1	MA0390.1	MA0391.1	MA0392.1	MA0393.1	MA0394.1	MA0395.1	MA0396.1	MA0397.1	MA0398.1	MA0399.1	MA0400.1	MA0401.1	MA0402.1	MA0403.2	MA0404.1	MA0405.1	MA0406.1	MA0407.1	MA0408.1	MA0409.1	MA0410.1	MA0411.1	MA0412.2	MA0413.1	MA0414.1	MA0415.1	MA0416.1	MA0417.1	MA0418.1	MA0419.1	MA0420.1	MA0421.1	MA0422.1	MA0423.1	MA0424.1	MA0425.1	MA0426.1	MA0428.1	MA0429.1	MA0430.1	MA0431.1	MA0432.1	MA0433.1	MA0434.1	MA0435.1	MA0436.1	MA0437.1	MA0438.1	MA0439.1	MA0440.1	MA0441.1	MA0929.1	MA1431.1	MA1432.1	MA1433.1	MA1434.1	MA1435.1	MA1436.1	MA1437.1
MA0420.1	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.838764	0.946537	0.0310697	0.838764	0.946537	0.946537	0.946537	0.0972829	0.946537	0.0244935	0.464904	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.297497	0.946537	0.0855586	0.946537	0.946537	0.946537	0.936375	0.946537	0.946537	0.946537	0.946537	0.497695	0.344062	0.946537	0.946537	0.555743	0.946537	0.946537	0.0189657	0.525316	0.946537	0.946537	0.946537	0.946537	0.946537	0.188698	0.946537	0.946537	0.946537	0.916168	0.527291	0.0189657	0.946537	0.946537	0.946537	0.946537	0.946537	0.383794	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.527291	0.946537	0.946537	0.946537	0.946537	0.79791	0.344062	0.368654	0.946537	0.946537	0.194157	0.527291	0.365732	0.946537	0.946537	0.946537	0.525316	0.946537	0.0189657	0.946537	0.527291	0.946537	0.946537	0.625786	0.946537	0.0576054	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.0855586	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.0244935	0.313182	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.436798	0.845254	0.946537	0.946537	0.269388	0.946537	0.497695	0.936375	0.946537	0.946537	0.497695	0.946537	0.946537	0.946537	0.946537	0.946537	0.313182	0.946537	0.946537	0.946537	2.03256e-14	0.946537	0.133473	0.946537	0.101878	0.946537	0.946537	0.0650497	0.79791	0.0855586	0.946537	0.253292	0.946537	0.946537	0.946537	0.946537	0.525316	0.0903836	0.344124	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.946537	0.845254	0.946537	0.946537
MA0421.1	0.849558	0.952926	0.721167	0.66059	0.554164	0.554164	0.849558	0.721167	0.66059	0.952926	0.353567	0.721167	0.952926	0.554164	0.952926	0.304837	0.952926	0.90409	0.849558	0.952926	0.952926	0.952926	0.806432	0.952926	0.709971	0.952926	0.952926	0.554164	0.952926	0.531561	0.952926	0.554164	0.334293	0.66059	0.5971	0.952926	0.952926	0.952926	0.952926	0.952926	0.952926	0.637129	0.686286	0.843019	0.849558	0.741289	0.304837	0.952926	0.952926	0.952926	0.95144	0.304837	0.952926	0.90409	0.764667	0.698715	0.952926	0.849558	0.849558	0.550973	0.952926	0.304837	0.56233	0.721167	0.952926	0.952926	0.952926	0.952926	0.952926	0.952926	0.637129	0.66059	0.66059	0.637129	0.849558	0.90409	0.952926	0.124998	0.849558	0.441047	0.91068	0.952926	0.952926	0.304837	0.531561	0.776488	0.952926	0.952926	0.952926	0.143247	0.849558	0.795147	0.90409	0.635997	0.000418955	0.637129	0.90409	0.90409	0.407321	0.952926	0.952926	0.952926	0.952926	0.90409	0.952926	0.849558	0.952926	0.952926	0.952926	0.90409	0.952926	0.531561	0.952926	0.952926	0.952926	0.952926	0.952926	0.952926	0.952926	0.952926	0.849558	0.90409	0.63293	0.952926	0.90409	0.952926	0.952926	0.952926	0.952926	0.769557	0.91068	0.635997	0.66059	0.776488	0.90409	0.90409	0.952926	0.90409	0.843019	0.94453	0.83362	0.952926	0.353567	0.766671	0.952926	0.952926	0.741289	0.952926	0.952926	0.952926	0.849558	1.16269e-21	0.554164	0.952926	0.531561	0.952926	0.90409	0.849558	0.66059	0.849558	0.90409	0.721167	0.952926	0.927754	0.554164	0.952926	0.304837	0.721167	0.554164	0.94453	0.531561	0.531561	0.721167	0.897176	0.94453	0.353567	0.353567	0.91068	0.952926
MA0422.1	0.429186	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.237154	0.930124	0.0106153	0.930124	0.930124	0.616612	0.930124	0.00615812	0.930124	0.246973	0.050162	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.236242	0.0288132	0.930124	0.0738816	0.930124	0.930124	0.930124	0.365328	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.0051245	0.930124	0.930124	0.0174515	0.609785	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.0393474	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.365328	0.930124	0.000343265	0.930124	0.930124	0.930124	0.365328	0.385328	0.0051245	0.930124	0.609785	0.930124	0.277268	0.930124	0.474634	0.930124	0.339935	0.930124	0.930124	0.930124	0.930124	0.00283713	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.00463835	0.930124	0.848324	0.616612	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.247286	0.000261733	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.616612	0.0343455	0.930124	0.930124	0.930124	0.930124	0.11137	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.930124	0.240437	0.616612	2.5634900000000002e-24	0.930124	0.0553038	0.930124	0.930124	0.0051245	0.365328	0.00225543	0.930124	0.00734058	0.930124	0.739119	0.930124	0.930124	0.0051245	0.0051245	5.23033e-05	0.930124	0.930124	0.817979	0.930124	0.930124	0.930124	0.930124	0.31153	0.930124	0.930124
MA0423.1	0.962135	0.962135	0.962135	0.0547341	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	4.59841e-05	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.943346	0.962135	0.962135	0.962135	0.962135	0.962135	0.133706	0.336166	0.263275	0.962135	0.0106794	0.00501589	0.962135	0.81152	0.180691	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.280895	0.962135	0.0318527	0.962135	0.00501589	0.962135	0.962135	0.962135	0.962135	0.962135	0.000546867	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.786188	0.790124	0.962135	0.962135	0.962135	0.962135	0.962135	0.243367	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.180691	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	1.01454e-22	0.962135	0.0760935	0.962135	0.962135	0.962135	0.962135	0.0273285	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.962135	0.186438	0.962135	0.0467022	0.168192	0.00215128	0.962135	0.962135	0.962135	0.962135
MA0424.1	0.476731	0.737461	0.387614	0.872345	0.872345	0.872345	0.872345	0.872345	0.354362	0.872345	0.00487803	0.249062	0.872345	0.754708	0.872345	0.000285019	0.872345	0.158151	0.277032	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.737461	0.00102676	0.872345	0.323683	0.872345	0.872345	0.872345	0.35814	0.872345	0.872345	0.872345	0.872345	0.872345	0.728965	0.872345	0.872345	0.00487803	0.872345	0.872345	0.0336454	0.733509	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.277032	0.106438	0.106438	0.872345	0.872345	0.872345	0.872345	0.872345	0.277032	0.872345	0.872345	0.791927	0.872345	0.872345	0.872345	0.872345	0.777104	0.872345	0.872345	0.872345	0.791927	0.277032	0.872345	0.207568	0.872345	0.872345	0.872345	0.387614	0.443628	0.200068	0.872345	0.872345	0.872345	0.0991048	0.872345	0.0991048	0.5855	0.293506	0.326501	0.728965	0.872345	0.872345	0.0991048	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.00102676	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.872345	0.0991048	0.16264	0.872345	0.283468	0.47871	0.872345	0.872345	0.872345	0.533074	0.106438	0.872345	0.533074	0.872345	0.207568	0.5855	0.872345	0.872345	0.872345	0.872345	0.277032	0.872345	0.872345	0.872345	0.82687	0.872345	0.872345	0.872345	0.872345	0.872345	0.0975175	0.207568	0.0609529	0.872345	1.3595900000000001e-18	0.872345	0.872345	0.106438	0.207568	0.106438	0.872345	0.213777	0.872345	0.872345	0.872345	0.872345	0.162703	0.0987024	0.106438	0.872345	0.872345	0.872345	0.872345	0.443628	0.872345	0.872345	0.213777	0.872345	0.872345
MA0425.1	0.953671	0.953671	0.865557	0.0073831	0.473348	0.865557	0.953671	0.953671	0.352371	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.257218	0.953671	0.865557	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.0453299	0.953671	0.266177	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.463857	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.132174	0.473348	0.953671	0.953671	0.00354833	0.0026657	0.00354833	0.953671	0.0374979	0.0487712	0.953671	0.254667	0.953671	0.953671	0.953671	0.873666	0.822498	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.525449	0.822498	0.313201	0.953671	0.132174	0.953671	0.953671	0.953671	0.953671	0.953671	0.156742	0.313201	0.953671	0.953671	0.953671	0.87856	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.865557	0.163702	0.953671	0.953671	0.953671	0.473348	0.525449	0.953671	0.865557	0.595565	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.456652	0.953671	0.953671	0.0630703	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.0752117	0.953671	5.3994799999999996e-39	0.953671	0.953671	0.953671	0.953671	9.07317e-07	0.953671	0.953671	0.953671	0.953671	0.0097534	0.953671	0.953671	0.953671	0.953671	0.00339278	0.953671	0.000369681	0.0097534	0.155671	0.87856	0.953671	0.953671	0.953671
MA0426.1	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.922199	0.988181	0.988181	0.988181	0.988181	0.880084	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.922199	0.180603	0.180603	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.932548	0.988181	0.292352	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.922199	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.922199	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.880084	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.984014	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.922199	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.880084	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	1.188e-05	0.988181	0.988181	0.988181	0.988181	0.988181	0.027234	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181
MA0428.1	0.443122	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.443122	0.930108	0.0854688	0.930108	0.849058	0.930108	0.930108	0.0772523	0.930108	0.0652303	0.0431926	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.315437	0.244734	0.930108	0.247426	0.263201	0.930108	0.930108	0.754131	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.157128	0.930108	0.930108	0.00132143	0.641351	0.930108	0.930108	0.930108	0.930108	0.930108	0.443122	0.930108	0.930108	0.930108	0.930108	0.50473	0.0292552	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.426557	0.930108	0.00555977	0.930108	0.930108	0.930108	0.0292552	0.325002	0.00090581	0.930108	0.930108	0.930108	0.325002	0.930108	0.0641625	0.930108	0.363091	0.930108	0.930108	0.930108	0.930108	0.0292552	0.930108	0.930108	0.754131	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.0431926	0.930108	0.742956	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.930108	0.0954602	0.0292552	0.930108	0.84351	0.930108	0.930108	0.930108	0.930108	0.533592	0.247971	0.930108	0.930108	0.930108	0.892748	0.139597	0.930108	0.930108	0.930108	0.930108	0.785991	0.930108	0.930108	0.930108	0.930108	0.930108	0.426557	0.930108	0.930108	0.930108	0.0435929	0.930108	0.00175532	0.930108	0.142764	0.930108	0.930108	3.93489e-22	0.50473	0.00891473	0.930108	0.00555977	0.930108	0.743546	0.325002	0.930108	0.0555279	3.38721e-05	0.00102901	0.653095	0.791739	0.930108	0.754131	0.785991	0.930108	0.930108	0.404307	0.930108	0.930108
MA0429.1	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.7862	0.964138	0.498803	0.964138	0.964138	0.7862	0.964138	0.320105	0.964138	0.667503	0.612798	0.964138	0.684588	0.964138	0.964138	0.964138	0.964138	0.684588	0.964138	0.561865	0.964138	0.964138	0.964138	0.964138	0.964138	0.31312	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.604997	0.964138	0.964138	0.556185	0.31312	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.31312	0.964138	0.964138	0.964138	0.845547	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.37255	0.964138	0.770662	0.964138	0.964138	0.964138	0.653208	0.653208	0.964138	0.964138	0.964138	0.964138	0.612798	0.964138	0.811063	0.00822147	0.612798	0.684588	0.964138	0.964138	0.964138	0.528021	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.667503	0.964138	0.964138	0.964138	0.964138	0.964138	0.498803	0.31312	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.710196	0.365686	0.964138	0.365686	0.964138	0.964138	0.964138	0.964138	0.845547	0.964138	0.964138	0.964138	0.964138	0.964138	0.556185	0.964138	0.964138	0.964138	0.964138	0.561865	0.964138	0.498803	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.964138	0.883486	0.448091	0.653208	0.964138	0.37255	0.964138	0.964138	0.770662	2.76788e-15	0.667503	0.964138	0.845547	0.964138	0.964138	0.964138	0.964138	0.450256	0.924137	0.726822	0.964138	0.964138	0.964138	0.924137	0.964138	0.964138	0.964138	0.365686	0.964138	0.938794
MA0430.1	0.928134	0.928134	0.928134	0.394249	0.928134	0.917864	0.928134	0.739989	0.497552	0.928134	0.0678207	0.928134	0.928134	0.316421	0.928134	0.060426	0.928134	0.193804	0.0475002	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.394249	0.0715348	0.928134	0.508892	0.928134	0.928134	0.928134	0.63477	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.00735449	0.928134	0.928134	0.0180638	0.642875	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.369167	0.928134	0.928134	0.928134	0.63477	0.0130783	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.394249	0.733846	0.603002	0.928134	0.915541	0.928134	0.928134	0.212981	0.928134	0.00322256	0.928134	0.928134	0.928134	0.212981	0.212981	0.00387731	0.928134	0.928134	0.928134	0.456328	0.928134	0.322935	0.928134	0.248343	0.896513	0.928134	0.928134	0.928134	0.0255093	0.928134	0.928134	0.928134	0.928134	0.906912	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.0192102	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.187087	0.0249005	0.928134	0.63477	0.928134	0.928134	0.928134	0.928134	0.457914	0.0051798	0.928134	0.928134	0.928134	0.928134	0.265762	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.928134	0.0678207	0.568122	0.00270882	0.928134	0.0945873	0.928134	0.928134	0.0141286	0.397361	2.8931e-18	0.928134	0.00270882	0.928134	0.928134	0.928134	0.928134	0.193804	0.0392227	0.0475002	0.928134	0.59436	0.928134	0.379557	0.456328	0.928134	0.928134	0.322935	0.928134	0.928134
MA0431.1	0.955676	0.955676	0.831465	0.00978018	0.872003	0.909675	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.240964	0.955676	0.939407	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.0238252	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.240964	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.275197	0.587241	0.955676	0.955676	0.00447743	0.00375951	0.00539115	0.955676	0.02446	0.037595	0.955676	0.238003	0.831465	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.768177	0.665521	0.240964	0.955676	0.0944033	0.955676	0.955676	0.955676	0.955676	0.955676	0.0805946	0.522405	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.939407	0.955676	0.955676	0.955676	0.955676	0.665521	0.955676	0.955676	0.665521	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.610384	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.955676	0.037595	0.955676	9.10583e-07	0.955676	0.955676	0.955676	0.955676	2.24165e-17	0.955676	0.955676	0.955676	0.955676	0.0238252	0.955676	0.955676	0.955676	0.955676	0.000372652	0.955676	4.88675e-06	0.0238252	0.0805946	0.955676	0.955676	0.955676	0.955676
MA0432.1	0.65395	0.932064	0.932064	0.622792	0.932064	0.932064	0.932064	0.932064	0.300206	0.932064	0.206093	0.932064	0.932064	0.932064	0.932064	0.217247	0.932064	0.0590598	0.0516782	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.398099	0.230426	0.932064	0.300206	0.784002	0.932064	0.932064	0.65024	0.932064	0.758245	0.932064	0.932064	0.932064	0.932064	0.932064	0.74024	0.0974223	0.932064	0.932064	0.0192511	0.292966	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.363784	0.932064	0.932064	0.932064	0.74024	0.206093	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.74024	0.87623	0.74024	0.932064	0.932064	0.932064	0.932064	0.223686	0.932064	0.00131158	0.932064	0.932064	0.932064	0.238295	0.230426	0.000197662	0.932064	0.932064	0.932064	0.708941	0.932064	0.231281	0.932064	0.136391	0.932064	0.932064	0.932064	0.932064	0.0590598	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.464252	0.932064	0.932064	0.087272	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.74024	0.932064	0.0672902	0.103788	0.932064	0.747886	0.932064	0.932064	0.932064	0.932064	0.588107	0.0516782	0.932064	0.932064	0.932064	0.932064	0.231281	0.932064	0.932064	0.932064	0.932064	0.932064	0.59128	0.74024	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.932064	0.202311	0.932064	0.00875514	0.932064	0.261009	0.932064	0.932064	0.00875514	0.4712	0.00165727	0.932064	3.61713e-16	0.932064	0.622792	0.932064	0.932064	0.0732954	0.00343439	0.0269274	0.932064	0.59128	0.932064	0.631167	0.74024	0.932064	0.932064	0.38261	0.932064	0.932064
MA0433.1	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.404041	0.987529	0.987529	0.987529	0.987529	0.584857	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.967502	0.967502	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.584857	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.967502	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.404041	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.414207	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.814258	0.967502	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.0111812	0.987529	0.987529	0.987529	0.987529	0.987529	7.88075e-15	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.967502	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529	0.987529
