	MA0010.1	MA0011.1	MA0012.1	MA0013.1	MA0015.1	MA0016.1	MA0022.1	MA0023.1	MA0026.1	MA0049.1	MA0085.1	MA0086.2	MA0094.2	MA0126.1	MA0165.1	MA0166.1	MA0167.1	MA0168.1	MA0169.1	MA0170.1	MA0171.1	MA0172.1	MA0173.1	MA0174.1	MA0175.1	MA0176.1	MA0177.1	MA0178.1	MA0179.1	MA0180.1	MA0181.1	MA0182.1	MA0183.1	MA0184.1	MA0185.1	MA0186.1	MA0187.1	MA0188.1	MA0189.1	MA0190.1	MA0191.1	MA0192.1	MA0193.1	MA0194.1	MA0195.1	MA0196.1	MA0197.2	MA0198.1	MA0199.1	MA0200.1	MA0201.1	MA0202.1	MA0203.1	MA0204.1	MA0205.2	MA0206.1	MA0207.1	MA0208.1	MA0209.1	MA0210.1	MA0211.1	MA0212.1	MA0213.1	MA0214.1	MA0215.1	MA0216.2	MA0217.1	MA0218.1	MA0219.1	MA0220.1	MA0221.1	MA0222.1	MA0224.1	MA0225.1	MA0226.1	MA0227.1	MA0228.1	MA0229.1	MA0230.1	MA0231.1	MA0232.1	MA0233.1	MA0234.1	MA0235.1	MA0236.1	MA0237.2	MA0238.1	MA0239.1	MA0240.1	MA0241.1	MA0242.1	MA0243.1	MA0244.1	MA0245.1	MA0246.1	MA0247.2	MA0248.1	MA0249.2	MA0250.1	MA0251.1	MA0252.1	MA0253.1	MA0254.1	MA0255.1	MA0256.1	MA0257.1	MA0443.1	MA0444.1	MA0445.1	MA0446.1	MA0447.1	MA0448.1	MA0449.1	MA0450.1	MA0451.1	MA0452.2	MA0454.1	MA0456.1	MA0457.1	MA0458.1	MA0459.1	MA0460.1	MA0529.2	MA0530.1	MA0531.1	MA0532.1	MA0533.1	MA0534.1	MA0535.1	MA0536.1	MA0915.1	MA0916.1	MA0917.1	MA1455.1	MA1456.1	MA1457.1	MA1458.1	MA1459.1	MA1460.1	MA1461.1	MA1462.1	MA1700.1	MA1702.1	MA1836.1	MA1837.1	MA1838.1	MA1839.1	MA1840.1	MA1841.1	MA1842.1
MA0535.1	0.952381	0.952381	0.952381	0.952381	0.952381	0.277339	0.952381	0.952381	0.952381	0.952381	0.952381	0.31778	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.629442	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.00113906	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.252842	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.252842	0.952381	0.952381	0.952381	0.952381	0.952381	0.252842	0.252842	0.952381	0.952381	0.952381	0.277339	0.952381	0.952381	0.952381	0.952381	0.952381	0.181701	0.0589608	0.952381	0.952381	0.952381	0.0	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.952381	0.520989	0.133756	0.252842	0.952381	0.721948	0.952381	0.952381	0.952381	0.952381	0.952381	0.088998	0.124398	0.952381
MA0536.1	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.714409	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	7.62896e-07	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	6.32118e-25	0.978224	0.978224	0.978224	0.978224	7.62896e-07	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	0.978224	1.63431e-06
MA0915.1	0.781764	0.695	0.785714	0.695	0.785714	0.458615	0.697212	0.405223	0.526864	0.785714	0.781764	0.785714	0.324758	0.781764	0.678155	0.219592	0.214214	0.214214	0.230867	0.324758	0.207516	0.207516	0.785714	0.381872	0.171568	0.294226	0.171568	0.262763	0.171568	0.214214	0.171568	0.358437	0.300043	0.171568	0.785714	0.193906	0.177198	0.177198	0.171568	0.000981669	0.171568	0.209433	0.785714	0.262763	0.207516	0.226962	0.437375	0.171568	0.42071	0.171568	0.000476166	0.171568	0.177198	0.461059	0.785714	0.230867	0.785714	0.216221	0.171568	0.785714	0.693369	0.000476166	0.785714	0.171568	0.193054	0.771181	0.785714	0.358437	0.177198	0.171568	0.171568	0.785714	0.177198	0.214214	0.193054	0.785714	0.177198	0.193906	0.216221	0.25234	0.193054	0.785714	0.000476166	0.171568	0.171568	0.785714	0.171568	0.781764	0.216221	0.171568	0.498448	0.661311	0.772705	0.171568	0.307903	0.785714	0.207516	0.785714	0.177198	0.177198	0.785714	0.785714	0.598788	0.724323	0.171568	0.171568	0.785714	0.306013	0.785714	0.727078	0.718059	0.307903	0.785714	0.785714	0.781839	0.262763	0.785714	0.785714	0.171568	0.403327	0.785714	0.171568	0.598788	0.785714	0.785714	0.661311	0.785714	0.74603	0.785714	0.548729	6.62275e-13	0.75293	0.726893	0.785714	0.568722	0.410137	0.760475	0.785714	0.785714	0.721501	0.785714	0.785714	0.501432	0.785714	0.403327	0.358437	0.25163	0.65308	0.458615	0.568722
MA0916.1	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.70969	0.000195264	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.726887	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.384419	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.236911	0.984789	0.984789	0.984789	0.984789	0.984789	1.30379e-13	0.979175	0.984789	0.984789	0.984789	0.171128	0.984789	0.984789	0.984789	0.594924	0.984789	0.984789	0.984789	0.984789	0.984789	0.984789	0.70969	0.984789	0.984789
MA0917.1	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.750632	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.750632	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.750632	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	5.03693e-19	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	0.750632	0.998324	0.998324	0.998324	0.998324	0.998324	0.998324	5.24831e-07	0.998324	0.998324
MA1455.1	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.522571	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.879589	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.0	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625	1.29246e-06	0.991625	0.991625	0.991625	0.991625	0.991625	0.991625
MA1456.1	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.118011	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.855115	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	1.99217e-06	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	6.63046e-06	0.974874	0.974874	0.974874	0.974874	1.9276200000000003e-18	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	0.974874	3.3317e-12
MA1457.1	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.166571	0.984924	0.302613	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.302613	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.0163111	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	7.36598e-40	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924	0.984924
MA1458.1	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.779119	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.265303	0.988274	0.988274	0.988274	0.988274	0.988274	0.822697	0.988274	0.988274	0.988274	0.988274	2.1183000000000002e-33	0.988274	0.988274	0.988274	0.988274	0.988274	0.00387669	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274	0.988274
MA1459.1	0.971235	0.971235	0.843946	0.971235	0.971235	0.238475	0.971235	0.971235	0.971235	0.971235	0.230726	0.971235	0.971235	0.686992	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.684502	0.315151	0.971235	0.315151	0.971235	0.971235	0.781569	0.971235	0.971235	0.971235	0.971235	0.971235	0.971235	0.684502	0.925444	0.971235	0.971235	0.971235	0.511621	0.971235	0.971235	0.971235	0.315151	0.971235	0.971235	0.971235	0.971235	0.971235	0.804431	0.971235	0.971235	0.971235	0.971235	0.971235	0.686992	0.971235	0.971235	0.971235	0.726372	0.971235	0.971235	0.971235	0.971235	0.971235	0.745279	0.971235	0.971235	0.315151	0.971235	0.971235	0.843946	0.971235	0.971235	0.971235	0.971235	0.843946	0.971235	0.971235	0.971235	0.937698	0.684502	0.971235	0.686992	0.843946	0.745279	0.971235	0.684502	0.854556	0.971235	0.971235	0.843946	0.843946	0.971235	0.580579	0.937698	0.843946	0.971235	0.971235	0.971235	0.971235	0.238475	0.971235	0.971235	0.971235	0.0	0.492379	0.238475	0.726372	0.580579	0.971235	0.238475	0.686992	0.684502	0.937698	0.686992	0.843946	0.971235
MA1460.1	0.998325	0.998325	0.998325	0.998325	0.998325	0.968259	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.968259	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.968259	0.998325	0.998325	0.998325	0.998325	0.998325	0.968259	0.998325	0.998325	0.968259	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.968259	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.968259	0.968259	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.968259	0.998325	0.998325	0.998325	0.998325	0.998325	0.945734	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.968259	0.968259	0.968259	0.998325	0.998325	0.998325	0.968259	0.998325	0.998325	0.998325	0.968259	0.998325	0.998325	0.998325	0.998325	0.968259	7.57018e-34	0.968259	0.968259	0.998325	0.998325	0.998325	0.998325	0.998325	0.998325	0.401313	0.968259	0.998325
MA1461.1	0.978769	0.978769	0.978769	0.978769	0.978769	0.159635	0.978769	0.978769	0.978769	0.978769	0.978769	0.925917	0.978769	0.925917	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.925917	0.978769	0.56247	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.804318	0.978769	0.978769	0.978769	0.56247	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.818715	0.978769	0.925917	0.978769	0.978769	0.978769	0.56247	0.978769	0.978769	0.978769	0.978769	0.978769	0.56247	0.978769	0.978769	0.56247	0.925917	0.978769	0.866379	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.818715	0.978769	0.56247	0.195585	0.978769	0.568413	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.978769	0.56247	0.818715	0.978769	0.978769	0.978769	0.818715	0.978769	0.978769	0.978769	0.818715	0.978769	0.978769	0.978769	0.978769	0.195585	0.978769	0.0	0.925917	0.568413	0.818715	0.978769	0.978769	0.978769	0.978769	0.159635	0.56247	0.978769
MA1462.1	0.986095	0.917949	0.917949	0.986095	0.917949	0.986095	0.986095	0.986095	0.314721	0.986095	0.986095	0.005563	0.986095	0.73524	0.986095	0.986095	0.986095	0.917949	0.917949	0.986095	0.917949	0.986095	0.986095	0.986095	0.917949	0.986095	0.986095	0.986095	0.917949	0.986095	0.986095	0.986095	0.986095	0.917949	0.986095	0.986095	0.917949	0.917949	0.986095	0.986095	0.986095	0.917949	0.917949	0.986095	0.986095	0.917949	0.986095	0.917949	0.939525	0.917949	0.986095	0.917949	0.986095	0.986095	0.917949	0.986095	0.986095	0.986095	0.986095	0.986095	0.917949	0.986095	0.986095	0.986095	0.986095	0.986095	0.986095	0.986095	0.986095	0.917949	0.986095	0.986095	0.986095	0.986095	0.917949	0.986095	0.986095	0.917949	0.986095	0.986095	0.986095	0.986095	0.986095	0.986095	0.986095	0.986095	0.986095	0.73524	0.986095	0.917949	0.986095	0.917949	0.986095	0.986095	0.986095	0.826562	0.917949	0.314721	0.917949	0.930453	0.986095	0.73524	0.986095	0.939525	0.986095	0.986095	0.986095	0.930453	0.986095	0.986095	0.917949	0.986095	0.917949	0.986095	0.986095	0.972987	0.939525	0.917949	0.917949	0.986095	0.986095	0.986095	0.917949	0.986095	0.917949	0.939525	0.917949	0.917949	0.986095	0.986095	0.986095	0.73524	0.917949	0.917949	0.917949	0.917949	0.73524	0.917949	0.73524	0.986095	8.83635e-35	0.917949	0.73524	0.939525	0.120242	0.0690417	0.917949	0.633511	0.73524	0.917949
MA1700.1	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.824077	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.000115693	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.212845	0.979798	0.979798	0.212845	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.212845	0.979798	0.89945	0.979798	0.979798	0.979798	0.979798	0.979798	0.979798	0.212845	0.979798	0.774834	0.979798	0.979798	0.979798	0.979798	0.25766	0.979798	0.979798	0.979798	0.979798	0.558304	0.979798	0.979798	0.824077	0.979798	0.824077	0.614783	5.960140000000001e-40	0.979798	0.979798	0.824077	0.979798	0.979798	0.212845	0.979798	0.495519
MA1702.1	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.143567	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.297448	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.219421	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.902551	0.0150869	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.366444	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.0091598	0.983165	0.983165	0.983165	0.983165	0.983165	1.58833e-36	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165	0.983165
MA1836.1	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.675337	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.93567	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.70473	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.156557	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275	9.41433e-08	0.988275	0.988275	0.988275	0.675337	0.988275	0.988275	0.988275	0.988275	0.988275	2.64493e-34	0.988275	0.988275	0.988275	0.988275	0.988275	0.988275
