motif_id	tf_name	tf_class	tf_family	auc_roc	auc_prc	p_value_roc	p_value_prc	p_value_roc_adj	p_value_prc_adj
NR1H3.H12CORE.0.P.B	NR1H3	Nuclear receptors with C4 zinc fingers	Thyroid hormone receptor-related	0.5059234766178564	0.5378360079140704	0.4086591340865913	0.039396060393960604	0.7272989100596722	0.2567243275672433
GSX1.H12CORE.0.SM.B	GSX1	Homeo domain factors	HOX-related	0.5059140292867275	0.5015698755856093	0.40875912408759124	0.45165483451654836	0.7272989100596722	0.7866957574447622
ZNF26.H12CORE.1.P.B	ZNF26	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5057557864903183	0.4878731371778713	0.41175882411758824	0.7075292470752925	0.7299360972993609	0.9944043570326511
TBXT.H12CORE.1.PSM.A	TBXT	T-Box factors	Brachyury-related	0.5056707605101579	0.4838753306399065	0.41075892410758924	0.7734226577342266	0.729591616484108	1.0
HXB5.H12CORE.0.SM.B	HOXB5	Homeo domain factors	HOX-related	0.5056565895134635	0.4912631477344205	0.40735926407359263	0.6386361363863614	0.7266000223216245	0.9422821521528829
NGN1.H12CORE.0.SM.B	NEUROG1	Basic helix-loop-helix factors (bHLH)	Tal-related	0.5056093528578182	0.4902798187477246	0.41555844415558446	0.6672332766723328	0.734866219260427	0.9676558977268102
ZNF18.H12CORE.0.P.B	ZNF18	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.505564478034956	0.49988710469733805	0.42315768423157685	0.4851514848515148	0.7433690937475596	0.8093336331106773
TBX19.H12CORE.0.PS.A	TBX19	T-Box factors	Brachyury-related	0.5054676428908854	0.49008402137881835	0.41875812418758124	0.6655334466553344	0.7396180822554219	0.9671347064689301
ARX.H12CORE.0.S.B	ARX	Homeo domain factors	Paired-related HD	0.5051771374586685	0.5177917150688668	0.4193580641935806	0.19658034196580343	0.7397722330456441	0.5392878963054265
DMRTD.H12CORE.0.SM.B	DMRTC2	DM-type intertwined zinc finger factors	DMRT	0.505165328294758	0.4989872527365726	0.42085791420857915	0.5031496850314968	0.7407832387492957	0.8285315140093745
ZN669.H12CORE.0.P.B	ZNF669	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5050897496457266	0.5252063589166381	0.420957904209579	0.11778822117788221	0.7407832387492957	0.43396094064062984
ZKSC8.H12CORE.0.P.B	ZKSCAN8	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5050684931506854	0.5177711111748133	0.42345765423457654	0.195980401959804	0.7433690937475596	0.5392878963054265
ZN524.H12CORE.0.S.B	ZNF524	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5047165800661316	0.5155765540801953	0.42875712428757123	0.22417758224177584	0.7508453038191326	0.5756018704179404
LBX2.H12CORE.1.S.B	LBX2	Homeo domain factors	NK-related	0.5045843174303261	0.5213238993733438	0.42975702429757023	0.15278472152784722	0.751684104316841	0.48664738789278966
PRRX2.H12CORE.0.SM.B	PRRX2	Homeo domain factors	Paired-related HD	0.5042229570146456	0.49499958259921756	0.43585641435856415	0.5785421457854215	0.7605088342435407	0.892873065634613
FOXL2.H12CORE.0.PSM.A	FOXL2	Fork head/winged helix factors	FOX	0.5041521020311779	0.5109504319656095	0.4373562643735626	0.2862713728627137	0.7612847882883605	0.6334865747728443
CUX2.H12CORE.0.P.C	CUX2	Homeo domain factors	HD-CUT	0.5040788852149276	0.5094595360027185	0.42495750424957507	0.30826917308269175	0.745095599796035	0.6580361194649766
ZN701.H12CORE.1.P.B	ZNF701	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5040269248937189	0.48939564407814296	0.4310568943105689	0.6739326067393261	0.7530449134263328	0.9727733226677332
MGAP.H12CORE.1.S.B	MGA	Basic helix-loop-helix factors (bHLH)	bHLH-ZIP	0.5038663202645264	0.4992871160775937	0.43675632436756323	0.5010498950104989	0.7611586667420214	0.8281958745706184
FOXK1.H12CORE.0.PS.A	FOXK1	Fork head/winged helix factors	FOX	0.5037364194615033	0.5019381899099227	0.44115588441155884	0.44015598440155984	0.764384425903148	0.7790008024901304
