motif_id	tf_name	tf_class	tf_family	auc_roc	auc_prc	p_value_roc	p_value_prc	p_value_roc_adj	p_value_prc_adj
ANDR.H12CORE.1.S.C	AR	Nuclear receptors with C4 zinc fingers	Steroid hormone receptors	0.5043434104865376	0.4969846247092728	0.42415758424157585	0.5834416558344165	0.7528405831003615	0.9117288271172883
ONEC2.H12CORE.1.PM.A	ONECUT2	Homeo domain factors	HD-CUT	0.5042961738308952	0.5226787414714379	0.42515748425157485	0.14058594140585942	0.7534716467003607	0.45483398679999554
TBX19.H12CORE.1.SM.B	TBX19	T-Box factors	Brachyury-related	0.5042465753424662	0.4934424071404625	0.42555744425557446	0.6058394160583942	0.7534716467003607	0.9300279546513435
SMAD4.H12CORE.1.P.B	SMAD4	SMAD/NF-1 DNA-binding domain factors	SMAD	0.5040977798771855	0.5186561536194243	0.43715628437156284	0.18768123187681232	0.7683514230793729	0.5258718788315343
ZN394.H12CORE.0.P.C	ZNF394	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.504074161549361	0.5147930400943056	0.43585641435856415	0.24197580241975802	0.7682898376828984	0.5890446308904463
HXC12.H12CORE.0.SM.B	HOXC12	Homeo domain factors	HOX-related	0.5038639584317436	0.4970402023372386	0.44155584441555845	0.5412458754124587	0.7723213133232131	0.8745999980069181
SRY.H12CORE.0.S.B	SRY	High-mobility group (HMG) domain factors	SOX-related	0.5038545111006151	0.48064931340523137	0.4360563943605639	0.8142185781421858	0.7682898376828984	1.0
SOX15.H12CORE.0.P.B	SOX15	High-mobility group (HMG) domain factors	SOX-related	0.5036395843174314	0.5008673154306295	0.43855614438556145	0.5601439856014399	0.7697565194936817	0.8927868802523721
ZN793.H12CORE.1.P.C	ZNF793	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5036206896551744	0.48279630939335727	0.4390560943905609	0.7813218678132187	0.7697565194936817	1.0
GFI1.H12CORE.0.PSM.A	GFI1	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5035970713273511	0.4921514785301274	0.43955604439556045	0.6296370362963704	0.7697565194936817	0.9430146104560528
TBX18.H12CORE.0.M.C	TBX18	T-Box factors	TBX1-related	0.5035710911667463	0.4971367312787073	0.44495550444955506	0.5362463753624638	0.7761448492831876	0.8714003599640037
PO2F3.H12CORE.1.S.C	POU2F3	Homeo domain factors	POU	0.5035120453471903	0.4912849072710062	0.43685631436856315	0.644035596440356	0.7683514230793729	0.9493167791163858
ZSC31.H12CORE.0.P.C	ZSCAN31	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5034766178554566	0.5085987984255006	0.44885511448855114	0.33036696330366966	0.7792112875043431	0.6869157464656993
MESP2.H12CORE.0.S.C	MESP2	Basic helix-loop-helix factors (bHLH)	Tal-related	0.5034152102031181	0.49388063989548947	0.4497550244975502	0.5987401259874012	0.7792112875043431	0.9240449217110374
TBX20.H12CORE.1.M.C	TBX20	T-Box factors	TBX1-related	0.5033183750590462	0.4972694745061835	0.44595540445955406	0.5353464653534646	0.7762528934078848	0.8714003599640037
ZN189.H12CORE.0.P.B	ZNF189	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5032404345772322	0.4953841640542706	0.45965403459654036	0.5808419158084192	0.7865615097258047	0.9110379179473358
PPARA.H12CORE.1.P.B	PPARA	Nuclear receptors with C4 zinc fingers	Thyroid hormone receptor-related	0.5031931979215879	0.49429603436717784	0.45035496450354967	0.6164383561643836	0.7792112875043431	0.9361187441465277
ZN708.H12CORE.0.P.B	ZNF708	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5031931979215877	0.5119159499267802	0.4453554644535546	0.2772722727727227	0.7761448492831876	0.6295478942671772
COT2.H12CORE.1.P.B	NR2F2	Nuclear receptors with C4 zinc fingers	RXR-related receptors	0.5031813887576769	0.49864952010976016	0.45465453454654536	0.5123487651234877	0.7852100094650033	0.8550379644116513
TFCP2.H12CORE.1.SM.B	TFCP2	Grainyhead domain factors	CP2-related	0.5031459612659436	0.48986242527600793	0.45035496450354967	0.6696330366963303	0.7792112875043431	0.9691880360609877
NR2C2.H12CORE.1.PS.A	NR2C2	Nuclear receptors with C4 zinc fingers	RXR-related receptors	0.5031412376003789	0.5006954029906382	0.44425557444255576	0.47115288471152883	0.7761026560782178	0.8169846488405051
MYT1L.H12CORE.0.P.C	MYT1L	C2HC zinc finger factors	MYT	0.5030066131317911	0.5182702125029237	0.45035496450354967	0.28357164283571645	0.7792112875043431	0.6331170592368893
SRY.H12CORE.1.S.B	SRY	High-mobility group (HMG) domain factors	SOX-related	0.5029711856400562	0.4888443416231167	0.4587541245875412	0.6935306469353064	0.7865615097258047	0.9840361096633699
WT1.H12CORE.0.P.B	WT1	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5029074161549368	0.5092759885778342	0.45815418458154183	0.33486651334866513	0.7865615097258047	0.690976653042911
ZN263.H12CORE.1.P.B	ZNF263	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.50287907416155	0.49999009357568797	0.45525447455254475	0.48585141485851413	0.7852100094650033	0.8329835662514509
ZN574.H12CORE.0.P.B	ZNF574	C2H2 zinc finger factors	Multiple dispersed zinc fingers	0.5028223901747755	0.5150790616839785	0.45545445455454453	0.2263773622637736	0.7852100094650033	0.570128403826284
ZN749.H12CORE.0.P.C	ZNF749	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5027231931979229	0.5086017424861667	0.46385361463853614	0.33186681331866813	0.7896572371064781	0.6890414555666736
