motif_id	tf_name	tf_class	tf_family	jaspar_cluster	auc_roc	auc_prc	p_value_roc	p_value_prc	p_value_roc_adj	p_value_prc_adj
MA2440.1	SPL2B	C3H(C),C2HC zinc-fingers like factors	SBP	cluster_38	0.5061012680215384	0.5110320508818043	0.3826173826173826	0.21678321678321677	0.7298426573426573	0.6238956772764602
MA1405.2	SIZF2	C2H2 zinc finger factors	C2H2	cluster_35	0.5060882404029879	0.5049341613780131	0.37362637362637363	0.3876123876123876	0.7238378749713763	0.7400904180565196
MA2047.2	NAC037	GCM domain factors	NAC	cluster_25	0.5060263592148688	0.5732081644850154	0.3646353646353646	0.17482517482517482	0.7153308230231307	0.6015867540531218
MA0096.1	bZIP910	Basic leucine zipper factors (bZIP)	Group S	cluster_14	0.5059340802501303	0.5511708194904565	0.3966033966033966	0.2827172827172827	0.7309381439816223	0.6616971985070144
MA1745.2	BZIP63	Basic leucine zipper factors (bZIP)	Group C	cluster_07	0.505896083029356	0.5125814926620171	0.35564435564435565	0.36163836163836166	0.7085029852653874	0.733856568962952
MA1363.1	LRL2	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5058624283480981	0.5055290651556185	0.3386613386613387	0.33666333666333664	0.704083382557497	0.7142063416036019
MA1749.1	E2FC	Fork head/winged helix factors	E2F	cluster_27	0.5057223814486705	0.5034956866143072	0.35264735264735264	0.38961038961038963	0.7085029852653874	0.7400904180565196
MA1334.2	BZIP11	Basic leucine zipper factors (bZIP)	Group S	cluster_14	0.5057147820045157	0.5038638315613128	0.4205794205794206	0.45854145854145856	0.7412105136243068	0.7774487153644581
MA1341.2	BZIP53	Basic leucine zipper factors (bZIP)	Group S	cluster_14	0.5056843842278956	0.5033889584651149	0.37462537462537465	0.4115884115884116	0.7238378749713763	0.7459815066450137
MA2414.1	EREB127	AP2/EREBP	ERF/DREB	cluster_15	0.5056735278791039	0.50170632680491	0.3916083916083916	0.5604395604395604	0.730862357981002	0.8083466627890068
MA2074.1	PK17878.1	AP2/EREBP	ERF/DREB	cluster_24	0.5056398731978459	0.5164237603442893	0.37662337662337664	0.17082917082917082	0.7238378749713763	0.598652489063448
MA1356.1	TRP2	Tryptophan cluster factors	Myb-related	cluster_34	0.5056387875629665	0.5164343707152359	0.36563436563436563	0.14585414585414586	0.7153308230231307	0.5766150947498098
MA2082.1	PK20392.1	Homeo domain factors	HD-ZIP	cluster_09	0.5055714782004516	0.7383221883116828	0.26973026973026976	0.26973026973026976	0.6663433340852696	0.6492245924422582
MA1062.3	TCP15	TCP	NA	cluster_01	0.5053966909848878	0.5008191979426984	0.4025974025974026	0.5014985014985015	0.736647045999564	0.7857153113826625
MA1273.2	DOF4.2	Other C4 zinc finger-type factors	DOF	cluster_03	0.5053923484453711	0.5046100542652818	0.3906093906093906	0.3946053946053946	0.730862357981002	0.7400904180565196
MA2391.1	Lg3	Homeo domain factors	TALE-type HD	cluster_14	0.5053130970991836	0.5149003935127678	0.3936063936063936	0.3776223776223776	0.730862357981002	0.7390811719925644
MA1780.2	MYB92	Tryptophan cluster factors	MYB	cluster_02	0.5052740142435296	0.5253745788120039	0.3516483516483517	0.5894105894105894	0.7085029852653874	0.8087657405431193
MA0574.1	MYB15	Tryptophan cluster factors	Myb	cluster_02	0.5052219037693249	0.5205126958751696	0.3956043956043956	0.0939060939060939	0.730862357981002	0.4874173445602017
MA2030.2	MYB96	Tryptophan cluster factors	MYB	cluster_02	0.5051426524231376	0.5015998168966274	0.4065934065934066	0.4695304695304695	0.7386446886446887	0.7804651869869261
MA2367.1	WIP5	C2H2 zinc finger factors	C2H2	cluster_05	0.5051361386138613	0.4971549517242396	0.3866133866133866	0.5494505494505495	0.730862357981002	0.8056289061981662
MA1046.1	NTL9	GCM domain factors	NAC	cluster_32	0.5051122546465173	0.5094405632633267	0.3806193806193806	0.5154845154845155	0.7296798678708226	0.7909729159729159
MA1687.1	ARF14	B3	ARF	cluster_01	0.5050677436164671	0.5005108341533158	0.3856143856143856	0.48951048951048953	0.730862357981002	0.7826268381823938
MA2455.1	SPL9D	C3H(C),C2HC zinc-fingers like factors	SBP	cluster_38	0.5050492878235205	0.5175137705479609	0.3706293706293706	0.13086913086913088	0.7214035964035964	0.5578388092354573
MA1245.3	ERF112	AP2/EREBP	ERF/DREB	cluster_24	0.5049917491749177	0.5220020197285492	0.41058941058941056	0.1018981018981019	0.738867264810661	0.49404299404299407
MA1352.1	TRP1	Tryptophan cluster factors	Myb-related	cluster_34	0.5049418099704718	0.5160024411897806	0.3836163836163836	0.15284715284715283	0.7299234431404007	0.5802108339421772
